Name,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing City,Billing Zip,Billing Province,Billing Country,Shipping City,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Duties,Billing Province Name,Shipping Province Name
#MC14068,,,,,,,,,,,,2022-11-03 14:46:55 +0200,1,Bathrobe Jacquard - Free size / White,699.99,0,2014451-white,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14068,,,,,,,,,,,,2022-11-03 14:46:55 +0200,1,Fur duvet ( Salmon ),990,0,2017207,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14068,,,,,,,,,,,,2022-11-03 14:46:55 +0200,1,Face Towel ( Versace ) - 50x100 / Pink,119.99,0,2011284-Pink,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,119.99,,,,,,,,,,,,,
#MC14069,paid,2022-11-09 09:49:00 +0200,fulfilled,2022-11-03 16:54:23 +0200,EGP,590,50,0,640,0,Shipping Rate,2022-11-03 15:50:35 +0200,2,Nano Fiber Feather Pillow,295,,2022435,TRUE,TRUE,fulfilled,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,exchange,Low,shopify_draft_order,0,,,,,,,,,,,,Cairo,Cairo
#MC14070,paid,2022-11-06 18:35:39 +0200,fulfilled,2022-11-05 16:33:42 +0200,EGP,700,50,0,750,0,Shipping Rate,2022-11-03 17:50:52 +0200,1,Kids Bathrobe ( Plain ) - 10 Years / Pink,350,,2013158-Pink,TRUE,TRUE,fulfilled,,,C,EG,,C,EG,,Cash on Delivery (COD),0,R2S,Low,shopify_draft_order,0,,,,,,,,,,,,Cairo,Cairo
#MC14070,,,,,,,,,,,,2022-11-03 17:50:52 +0200,1,Kids Bathrobe ( Plain ) - 10 Years / Purple,350,,2013158-Purple,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14071,paid,2022-11-06 18:34:23 +0200,fulfilled,2022-11-05 16:34:01 +0200,EGP,230,50,0,280,0,Shipping Rate,2022-11-03 21:35:25 +0200,1,shower curtain ( Geometric Blue ),230,,2018724,TRUE,TRUE,fulfilled,Heliopolis,'22,C,EG,Heliopolis,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14072,paid,2023-01-24 16:17:55 +0200,fulfilled,2022-11-05 16:34:25 +0200,EGP,424.99,50,0,474.99,0,Shipping Rate,2022-11-04 00:40:32 +0200,1,Bath mat Towel 50x90 - 50x90 / Biege,199.99,,2014450-Beige,TRUE,TRUE,fulfilled,Cairo,'1,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14072,,,,,,,,,,,,2022-11-04 00:40:32 +0200,1,Face Towels ( 50cm x 100 cm) - 50x100 / Grey,125,0,2017983,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14072,,,,,,,,,,,,2022-11-04 00:40:32 +0200,1,Bath mat towel,100,,2012490,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14073,paid,2022-11-07 16:19:22 +0200,fulfilled,2022-11-05 16:34:59 +0200,EGP,390,50,0,440,0,Shipping Rate,2022-11-04 00:47:58 +0200,2,Percale Pillow Cases - 50x70 / White,195,,2016778-White,TRUE,TRUE,fulfilled,Cairo,'0000,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14074,paid,2022-11-07 16:16:04 +0200,fulfilled,2022-11-05 16:35:17 +0200,EGP,1280,0,0,1280,79.99,,2022-11-04 14:07:43 +0200,1,Percale Fitted Sheet - 160x200 / Rose,480,0,2016775-Rose,TRUE,TRUE,fulfilled,New Cairo,,C,EG,New Cairo,C,EG,,manual,0,R2S,Low,android,0,,,,,,,,,,,,Cairo,Cairo
#MC14074,,,,,,,,,,,,2022-11-04 14:07:43 +0200,1,Percale Fitted Sheet - 160x200 / White,480,0,2016775-white,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14074,,,,,,,,,,,,2022-11-04 14:07:43 +0200,1,Mattress Protector - 160x200 / White,320,0,2013626-white,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14074,,,,,,,,,,,,2022-11-04 14:07:43 +0200,1,Face towel (POLO) - 40X60 / L.ROSE,79.99,0,2005652-L.ROSE,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,79.99,,,,,,,,,,,,,
#MC14075,paid,2022-12-22 13:44:42 +0200,fulfilled,2022-11-06 16:39:39 +0200,EGP,117,0,0,117,13,,2022-11-04 14:10:10 +0200,1,Bath mat towel ( foot pattern ) size 50x70 - 50x70 / Royal Blue,130,,2018550,TRUE,TRUE,fulfilled,,,C,EG,,C,EG,,manual,0,,Low,android,0,,,,,,,,,,,,Cairo,Cairo
#MC14076,paid,2022-11-06 19:42:45 +0200,fulfilled,2022-11-05 16:35:42 +0200,EGP,2084.98,0,0,2084.98,119.99,Free Shipping,2022-11-04 14:52:52 +0200,1,T.V Blanket - 180x240 / Light  Grey,250,,2016820,TRUE,TRUE,fulfilled,Cairo,'1080,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14076,,,,,,,,,,,,2022-11-04 14:52:52 +0200,1,Bed sheet set - 240x280 / Olive,550,,2012419-Olive,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14076,,,,,,,,,,,,2022-11-04 14:52:52 +0200,1,Bed sheet 5pcs set (Grey Flower),485,,2018694-Grey Flower,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14076,,,,,,,,,,,,2022-11-04 14:52:52 +0200,1,Duvet cover - 240 x 260 / Grey,399.99,,2011550-Grey,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14076,,,,,,,,,,,,2022-11-04 14:52:52 +0200,1,Duvet cover - 240 x 260 / Beige,399.99,,2011550-Beige,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14076,,,,,,,,,,,,2022-11-04 14:52:52 +0200,1,Face Towel ( Versace ) - 50x100 / Pink,119.99,0,2011284-Pink,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,119.99,,,,,,,,,,,,,
#MC14077,paid,2022-11-04 15:17:08 +0200,fulfilled,2022-11-05 16:36:08 +0200,EGP,1400,0,0,1400,79.99,Free Shipping,2022-11-04 15:17:07 +0200,1,Towels set ( 3 pieces ) - Sky blue,350,,2013082-ice blue,TRUE,TRUE,fulfilled,New cairo,'3,C,EG,New cairo,C,EG,,PayTabs Egypt,0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14077,,,,,,,,,,,,2022-11-04 15:17:07 +0200,1,Towels set ( 3 pieces ) - Navy,350,,2013082-navy,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14077,,,,,,,,,,,,2022-11-04 15:17:07 +0200,1,Towels set ( 3 pieces ) - Off white,350,,2013082-off white,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14077,,,,,,,,,,,,2022-11-04 15:17:07 +0200,1,Towels set ( 3 pieces ) - Mint,350,,2013082-mint,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14077,,,,,,,,,,,,2022-11-04 15:17:07 +0200,1,Face towel (POLO) - 40X60 / NAVY,79.99,0,2005652-NAVY,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,79.99,,,,,,,,,,,,,
#MC14078,voided,,restocked,,EGP,254.99,50,0,304.99,0,Shipping Rate,2022-11-04 15:23:10 +0200,1,Face Towel ( Versace ) - 50x100 / Pink,119.99,,2011284-Pink,TRUE,TRUE,restocked,٢عنايات الحكيم حلميه الزيتون متفرع من عبد الخالق ثروت شارع سليم الدور الرابع شقه ٨,'2,C,EG,٢عنايات الحكيم حلميه الزيتون متفرع من عبد الخالق ثروت شارع سليم الدور الرابع شقه ٨,C,EG,2022-11-06 14:03:24 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14078,,,,,,,,,,,,2022-11-04 15:23:10 +0200,1,Face Towel 60x120 - 60x120 / Navy,135,0,2013823-Navy,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14079,paid,2023-01-24 16:26:23 +0200,fulfilled,2022-11-07 16:48:29 +0200,EGP,270,50,0,320,135,Shipping Rate,2022-11-04 15:26:15 +0200,1,Face Towel 60x120 - 60x120 / off white,135,0,2013820-off white,TRUE,TRUE,fulfilled,٢عنايات الحكيم حلميه الزيتون متفرع من عبد الخالق ثروت شارع سليم الدور الرابع شقه ٨,'2,C,EG,Cairo ,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14079,,,,,,,,,,,,2022-11-04 15:26:15 +0200,1,Face Towel 60x120 - 60x120 / Navy,135,0,2013823-Navy,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14079,,,,,,,,,,,,2022-11-04 15:26:15 +0200,1,Face Towel 60x120 - 60x120 / Navy,135,0,2013822-navy,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,135,,,,,,,,,,,,,
#MC14080,paid,2022-11-06 18:26:17 +0200,fulfilled,2022-11-05 16:36:51 +0200,EGP,529.98,50,0,579.98,0,Shipping Rate,2022-11-04 17:20:02 +0200,1,Bath mat Towel 50x90 - 50x90 / coffee,199.99,,2014450-coffee,TRUE,TRUE,fulfilled,Maadi,'2,C,EG,Maadi,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14080,,,,,,,,,,,,2022-11-04 17:20:02 +0200,1,Bath mat Towel 50x90 - 50x90 / Off white,199.99,,2014450-off white,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14080,,,,,,,,,,,,2022-11-04 17:20:02 +0200,1,Bath mat towel ( foot pattern ) size 50x70 - 50x70 / Grey,130,,2018550,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14081,paid,2022-11-06 19:43:24 +0200,fulfilled,2022-11-05 16:37:18 +0200,EGP,1299.99,0,0,1299.99,0,,2022-11-04 20:54:34 +0200,2,Percale Fitted Sheet - 120x200 / Pink,370,,2016774-pink,TRUE,TRUE,fulfilled,Cairo,'203,C,EG,Cairo,C,EG,,manual,0,R2S,Low,android,0,,,,,,,,,,,,Cairo,Cairo
#MC14081,,,,,,,,,,,,2022-11-04 20:54:34 +0200,1,Percale Fitted Sheet - 160x200 / Burgundy,480,0,2016775-burgundy,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14081,,,,,,,,,,,,2022-11-04 20:54:34 +0200,1,Face towel (POLO) - 40X60 / PINK,79.99,0,2005652-PINK,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14082,paid,2023-01-24 16:27:54 +0200,fulfilled,2022-11-06 16:40:38 +0200,EGP,1695,0,0,1695,1695,Free shipping,2022-11-04 22:52:38 +0200,6,Percale Fitted Sheet - 180x200 / White,565,0,2016776-white,TRUE,TRUE,fulfilled,El Nozha,'4470351,,EG,El Nozha,,EG,,manual,0,,Low,android,0,,,,,,,,,,,,,
#MC14083,paid,2022-11-06 18:25:24 +0200,fulfilled,2022-11-05 16:37:35 +0200,EGP,130,50,0,180,0,Shipping Rate,2022-11-05 00:47:32 +0200,1,Bath mat towel ( Versace ) - 50x70 / Olive,130,0,2013086-olive,TRUE,TRUE,fulfilled,Cairo,'17,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14084,paid,2022-11-06 18:38:05 +0200,fulfilled,2022-11-05 16:37:52 +0200,EGP,239.98,50,0,289.98,0,Shipping Rate,2022-11-05 01:32:05 +0200,1,Kids Towel ( Disney prints ) - 50x70 / Frozen,79.99,0,2012810-frozen,TRUE,TRUE,fulfilled,Egypt,'12,C,EG,Egypt,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14084,,,,,,,,,,,,2022-11-05 01:32:05 +0200,1,Kids Towel set - 30x50 / salmon,80,,2014449-salmon,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14084,,,,,,,,,,,,2022-11-05 01:32:05 +0200,1,Kids Towel ( Disney prints ) - 50x70 / Micky mouse,79.99,0,2012810-Micky mouse,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14085,paid,2022-11-06 18:25:42 +0200,fulfilled,2022-11-05 16:38:08 +0200,EGP,510,50,0,560,0,Shipping Rate,2022-11-05 08:10:14 +0200,1,T.V Blanket - 180x240 / Light  Grey,250,,2016820,TRUE,TRUE,fulfilled,القاهرة,,C,EG,القاهرة,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14085,,,,,,,,,,,,2022-11-05 08:10:14 +0200,1,Bath mat towel ( foot pattern ) size 50x70 - 50x70 / White,130,,2018550,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14085,,,,,,,,,,,,2022-11-05 08:10:14 +0200,1,Bath mat towel ( foot pattern ) size 50x70 - 50x70 / Beige,130,,2018550,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14086,paid,2022-11-12 10:49:00 +0200,fulfilled,2022-11-09 16:40:37 +0200,EGP,299.98,50,0,349.98,0,Shipping Rate,2022-11-05 10:08:12 +0200,1,Fur cushion - 50X50 / BLACK X WHITE,149.99,,2009890-BLACK X WHITE,TRUE,TRUE,fulfilled,Giza,,SU,EG,Giza,SU,EG,,manual,0,R2S,Low,android,0,,,,,,,,,,,,6th of October,6th of October
#MC14086,,,,,,,,,,,,2022-11-05 10:08:12 +0200,1,Fur cushion - 50X50 / BROWN,149.99,,2009890-BROWN,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14087,paid,2022-11-06 18:44:36 +0200,fulfilled,2022-11-05 16:39:34 +0200,EGP,615,50,0,665,0,Shipping Rate,2022-11-05 12:31:55 +0200,1,MATTRESS TOPPER - 160x200 / Grey / 7 cm,615,,2013077-grey,TRUE,TRUE,fulfilled,Hadyaa Al ahram,'2,GZ,EG,Hadyaa Al ahram,GZ,EG,,Cash on Delivery (COD),0,Nexus,Low,web,0,,,,,,,,,,,,Giza,Giza
#MC14088,paid,2022-11-06 18:24:44 +0200,fulfilled,2022-11-05 16:38:27 +0200,EGP,199.99,50,0,249.99,0,Shipping Rate,2022-11-05 12:49:20 +0200,1,Lotus Embroidered Hand Towels Set - 30x30 / Pink,199.99,,2022040,TRUE,TRUE,fulfilled,Triumph Masr El Jadida Cairo,'11361,C,EG,Triumph Masr El Jadida Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14089,paid,2022-11-06 18:26:03 +0200,fulfilled,2022-11-05 16:38:42 +0200,EGP,2780,0,0,2780,250,Free Shipping,2022-11-05 13:22:26 +0200,2,Bath Towel ( 70x140 ) - 70x140 / Grey,245,0,2017984,TRUE,TRUE,fulfilled,Sheikh zayed,,SU,EG,Sheikh zayed,SU,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,6th of October,6th of October
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,2,Bath Towel ( 70x140 ) - 70x140 / White,245,0,2017984,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,2,Bath Towel ( 90x150 ) - 90x150 / Grey,325,0,2017985,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,2,Bath Towel ( 90x150 ) - 90x150 / White,325,0,2017985,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,1,Face Towels ( 50cm x 100 cm) - 50x100 / White,125,0,2017983,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,2,Face Towels ( 50cm x 100 cm) - 50x100 / White,125,0,2017983,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,250,,,,,,,,,,,,,
#MC14089,,,,,,,,,,,,2022-11-05 13:22:26 +0200,3,Face Towels ( 50cm x 100 cm) - 50x100 / Grey,125,0,2017983,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14090,paid,2022-11-06 18:37:48 +0200,fulfilled,2022-11-05 16:38:52 +0200,EGP,614.98,50,0,664.98,0,Shipping Rate,2022-11-05 13:32:36 +0200,1,Duvet cover - 240 x 260 / Navy,399.99,,2011550-Navy,TRUE,TRUE,fulfilled,Cairo,,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14090,,,,,,,,,,,,2022-11-05 13:32:36 +0200,1,Fitted bed sheet 160X200 - MAROON / 160X200,214.99,,2007963-MAROON,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14091,paid,2022-12-22 13:46:02 +0200,fulfilled,2022-11-06 16:40:05 +0200,EGP,630,0,0,630,70,,2022-11-05 14:59:48 +0200,2,Towels set ( 3 pieces ) - Navy,350,,2013082-navy,TRUE,TRUE,fulfilled,,,C,EG,,C,EG,,Cash on Delivery (COD),0,HT,Low,shopify_draft_order,0,,,,,,,,,,,,Cairo,Cairo
#MC14092,paid,2022-11-08 14:22:44 +0200,fulfilled,2022-11-06 16:34:42 +0200,EGP,230,50,0,280,0,Shipping Rate,2022-11-05 15:16:54 +0200,1,Kitchen towel set,230,0,2015714-pack,TRUE,TRUE,fulfilled,New cairo,,C,EG,New cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,shopify_draft_order,0,,,,,,,,,,,,Cairo,Cairo
#MC14093,paid,2022-11-07 16:14:30 +0200,fulfilled,2022-11-06 16:35:13 +0200,EGP,1848.97,0,0,1848.97,79.99,Free Shipping,2022-11-05 15:54:49 +0200,1,Bath Towel 96x176 - 96x176 / off white,250,,2013818-off white,TRUE,TRUE,fulfilled,Cairo,'11511,C,EG,Cairo,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Bath Towel Size 70x140 - rose,149.99,,2013090- rose,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Towel set,599,,2015717-pack,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Roman Flower Embroidered Hand Towels Set - 30x30 / Beige,199.99,,2022041,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Lotus Embroidered Hand Towels Set - 30x30 / White,199.99,,2022040,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Face towel (POLO) - 40X60 / PINK,79.99,0,2005652-PINK,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,79.99,,,,,,,,,,,,,
#MC14093,,,,,,,,,,,,2022-11-05 15:54:49 +0200,1,Bath Towel Set,450,0,2015718-pack,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14094,paid,2022-11-09 15:22:29 +0200,fulfilled,2022-11-06 16:35:38 +0200,EGP,819.99,100,0,919.99,174.99,Shipping Rate,2022-11-05 16:10:27 +0200,1,Bathrobe ( plain ) - L / Maroon,399.99,,2011289-Maroon,TRUE,TRUE,fulfilled,Girga,'82511,SHG,EG,Girga,SHG,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Sohag,Sohag
#MC14094,,,,,,,,,,,,2022-11-05 16:10:27 +0200,2,Kitchen towel set,210,,2015713-pack,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14094,,,,,,,,,,,,2022-11-05 16:10:27 +0200,1,Face towel (TOMMY) - 50X100 / ROSE,174.99,0,2003804-ROSE,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,174.99,,,,,,,,,,,,,
#MC14095,paid,2022-11-07 16:13:07 +0200,fulfilled,2022-11-06 16:35:57 +0200,EGP,250,50,0,300,0,Shipping Rate,2022-11-05 17:33:32 +0200,1,T.V Blanket - 180x240 / Dark Grey,250,,2016820,TRUE,TRUE,fulfilled,معادي,,C,EG,معادي,C,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14096,paid,2022-11-05 18:04:21 +0200,fulfilled,2022-11-06 16:36:15 +0200,EGP,350,50,0,400,0,Shipping Rate,2022-11-05 18:04:20 +0200,1,Kids Bathrobe (printed) - 2Years / Rose,350,,2014452-Rose,TRUE,TRUE,fulfilled,"Sheraton, heliopolis",APPARTMENT3,C,EG,"Sheraton, heliopolis",C,EG,,PayTabs Egypt,0,R2S,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14097,voided,,unfulfilled,,EGP,609.99,50,0,659.99,230,Shipping Rate,2022-11-05 20:26:12 +0200,1,Beach towel ( tassels) - 90x150 / Rose,119.99,0,2013083-rose,TRUE,TRUE,pending,شبرا مصر,,C,EG,شبرا مصر,C,EG,2022-11-06 12:51:41 +0200,Cash on Delivery (COD),0,,Low,web,0,,,,,,,,,,,,Cairo,Cairo
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Trifle Jacquard Towel - 50x100 / Silver,115,,2017976,TRUE,TRUE,pending,,,,,,,,,,,,,,115,,,,,,,,,,,,,
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Trifle Jacquard Towel - 50x100 / Dark Rose,115,,2017976,TRUE,TRUE,pending,,,,,,,,,,,,,,115,,,,,,,,,,,,,
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Trifle Jacquard Towel - 50x100 / Olive,115,,2017976,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Face Towels ( 50cm x 100 cm) - 50x100 / Dark Rose,125,0,2017983,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Face Towels ( 50cm x 100 cm) - 50x100 / Mint,125,0,2017983,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14097,,,,,,,,,,,,2022-11-05 20:26:12 +0200,1,Face Towels ( 50cm x 100 cm) - 50x100 / Coffee,125,0,2017983,TRUE,TRUE,pending,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,paid,2023-01-24 16:29:19 +0200,fulfilled,2022-11-06 16:34:02 +0200,EGP,1919.98,0,0,1919.98,194.99,Free Shipping,2022-11-05 22:14:29 +0200,1,Trifle Jacquard Towel - 50x100 / Dark Grey,115,,2017976,TRUE,TRUE,fulfilled,Alexandria,,ALX,EG,Alexandria,ALX,EG,,Cash on Delivery (COD),0,,Low,web,115,,,,,,,,,,,,Alexandria,Alexandria
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Trifle Jacquard Towel - 50x100 / Dark Rose,115,,2017976,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Trifle Jacquard Towel - 50x100 / Silver,115,,2017976,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Roman Flower Embroidered Hand Towels Set - 30x30 / Beige,199.99,,2022041,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Lotus Embroidered Hand Towels Set - 30x30 / Grey,199.99,,2022040,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Tender Jacquard Face Towel - 50 x 100 / Light grey,120,,2020742,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Tender Jacquard Face Towel - 50 x 100 / Beige,120,,2020742,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Royal Embroidered bed sheet set ( simplicity ) - Gold,1050,,2016793,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,0,,,,,,,,,,,,,
#MC14098,,,,,,,,,,,,2022-11-05 22:14:29 +0200,1,Face towel (POLO) - 40X60 / GENZARI,79.99,0,2005652-GENZARI,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,79.99,,,,,,,,,,,,,
#MC14099,paid,2022-11-07 16:11:50 +0200,fulfilled,2022-11-06 16:36:32 +0200,EGP,799.96,80,0,879.96,174.99,Shipping Rates,2022-11-05 22:32:39 +0200,4,Bath mat Towel 50x90 - 50x90 / Off white,199.99,,2014450-off white,TRUE,TRUE,fulfilled,المنصورة,٢١٣,DK,EG,المنصورة,DK,EG,,Cash on Delivery (COD),0,R2S,Low,web,0,,,,,,,,,,,,Dakahlia,Dakahlia
#MC14099,,,,,,,,,,,,2022-11-05 22:32:39 +0200,1,Face towel (TOMMY) - 50X100 / ROSE,174.99,0,2003804-ROSE,TRUE,TRUE,fulfilled,,,,,,,,,,,,,,174.99,,,,,,,,,,,,,
